            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2451797.500000000, A.D. 2000-Sep-10 00:00:00.0000, -1.768138291382362E+01,  1.752263118940501E+01, -7.748248470722622E+00, -1.132835826563231E-03,  2.113596462270650E-03, -6.576578304524650E-04,  1.505748918335056E-01,  2.607123433804427E+01,  2.384297221705202E-03,
2451798.500000000, A.D. 2000-Sep-11 00:00:00.0000, -1.768251560485686E+01,  1.752474463488812E+01, -7.748906063698192E+00, -1.132546254804152E-03,  2.113294513066286E-03, -6.575281242011455E-04,  1.505886611764679E-01,  2.607361842587378E+01,  2.383878453578500E-03,
2451799.500000000, A.D. 2000-Sep-12 00:00:00.0000, -1.768364800636307E+01,  1.752685777844912E+01, -7.749563526978054E+00, -1.132256772577628E-03,  2.112992617787065E-03, -6.573984390439093E-04,  1.506024281011080E-01,  2.607600209498380E+01,  2.383459782579675E-03,
2451800.500000000, A.D. 2000-Sep-13 00:00:00.0000, -1.768478011843197E+01,  1.752897062014112E+01, -7.750220860583321E+00, -1.131967380235935E-03,  2.112690774779370E-03, -6.572687750067253E-04,  1.506161926079846E-01,  2.607838534547103E+01,  2.383041207845356E-03,
2451801.500000000, A.D. 2000-Sep-14 00:00:00.0000, -1.768591194115362E+01,  1.753108316001557E+01, -7.750878064535118E+00, -1.131678078100956E-03,  2.112388982438295E-03, -6.571391321127711E-04,  1.506299546976510E-01,  2.608076817743130E+01,  2.382622728523276E-03,
2451802.500000000, A.D. 2000-Sep-15 00:00:00.0000, -1.768704347461834E+01,  1.753319539812237E+01, -7.751535138854599E+00, -1.131388866448655E-03,  2.112087239231299E-03, -6.570095103815636E-04,  1.506437143706560E-01,  2.608315059095960E+01,  2.382204343777402E-03,
2451803.500000000, A.D. 2000-Sep-16 00:00:00.0000, -1.768817471891675E+01,  1.753530733450993E+01, -7.752192083562941E+00, -1.131099745505766E-03,  2.111785543706287E-03, -6.568799098289220E-04,  1.506574716275433E-01,  2.608553258615011E+01,  2.381786052791114E-03,
2451804.500000000, A.D. 2000-Sep-17 00:00:00.0000, -1.768930567413965E+01,  1.753741896922523E+01, -7.752848898681322E+00, -1.130810715453426E-03,  2.111483894488392E-03, -6.567503304668785E-04,  1.506712264688522E-01,  2.608791416309618E+01,  2.381367854767507E-03,
2451805.500000000, A.D. 2000-Sep-18 00:00:00.0000, -1.769043634037800E+01,  1.753953030231390E+01, -7.753505584230940E+00, -1.130521776435299E-03,  2.111182290269609E-03, -6.566207723038275E-04,  1.506849788951173E-01,  2.609029532189037E+01,  2.380949748927980E-03,
2451806.500000000, A.D. 2000-Sep-19 00:00:00.0000, -1.769156671772290E+01,  1.754164133382034E+01, -7.754162140232999E+00, -1.130232928567734E-03,  2.110880729794385E-03, -6.564912353448222E-04,  1.506987289068689E-01,  2.609267606262451E+01,  2.380531734509540E-03,
2451807.500000000, A.D. 2000-Sep-20 00:00:00.0000, -1.769269680626555E+01,  1.754375206378767E+01, -7.754818566708699E+00, -1.129944171950237E-03,  2.110579211843605E-03, -6.563617195919730E-04,  1.507124765046327E-01,  2.609505638538961E+01,  2.380113810761259E-03,
2451808.500000000, A.D. 2000-Sep-21 00:00:00.0000, -1.769382660609725E+01,  1.754586249225781E+01, -7.755474863679252E+00, -1.129655506675056E-03,  2.110277735218805E-03, -6.562322250449064E-04,  1.507262216889303E-01,  2.609743629027601E+01,  2.379695976940309E-03,
2451809.500000000, A.D. 2000-Sep-22 00:00:00.0000, -1.769495611730938E+01,  1.754797261927149E+01, -7.756131031165858E+00, -1.129366932835095E-03,  2.109976298727911E-03, -6.561027517012614E-04,  1.507399644602789E-01,  2.609981577737323E+01,  2.379278232307882E-03,
2451810.500000000, A.D. 2000-Sep-23 00:00:00.0000, -1.769608533999343E+01,  1.755008244486825E+01, -7.756787069189720E+00, -1.129078450529759E-03,  2.109674901173313E-03, -6.559732995571792E-04,  1.507537048191915E-01,  2.610219484677011E+01,  2.378860576125282E-03,
2451811.500000000, A.D. 2000-Sep-24 00:00:00.0000, -1.769721427424099E+01,  1.755219196908640E+01, -7.757442977772036E+00, -1.128790059868609E-03,  2.109373541342705E-03, -6.558438686077691E-04,  1.507674427661768E-01,  2.610457349855471E+01,  2.378443007650386E-03,
2451812.500000000, A.D. 2000-Sep-25 00:00:00.0000, -1.769834292014376E+01,  1.755430119196309E+01, -7.758098756933999E+00, -1.128501760972938E-03,  2.109072218002821E-03, -6.557144588475341E-04,  1.507811783017392E-01,  2.610695173281439E+01,  2.378025526134618E-03,
2451813.500000000, A.D. 2000-Sep-26 00:00:00.0000, -1.769947127779357E+01,  1.755641011353416E+01, -7.758754406696792E+00, -1.128213553975573E-03,  2.108770929895760E-03, -6.555850702706985E-04,  1.507949114263787E-01,  2.610932954963572E+01,  2.377608130820438E-03,
2451814.500000000, A.D. 2000-Sep-27 00:00:00.0000, -1.770059934728239E+01,  1.755851873383420E+01, -7.759409927081599E+00, -1.127925439019064E-03,  2.108469675738264E-03, -6.554557028716754E-04,  1.508086421405911E-01,  2.611170694910451E+01,  2.377190820939768E-03,
2451815.500000000, A.D. 2000-Sep-28 00:00:00.0000, -1.770172712870234E+01,  1.756062705289651E+01, -7.760065318109594E+00, -1.127637416253246E-03,  2.108168454221644E-03, -6.553263566450760E-04,  1.508223704448674E-01,  2.611408393130581E+01,  2.376773595712284E-03,
2451816.500000000, A.D. 2000-Sep-29 00:00:00.0000, -1.770285462214568E+01,  1.756273507075308E+01, -7.760720579801946E+00, -1.127349485831917E-03,  2.107867264014109E-03, -6.551970315860665E-04,  1.508360963396943E-01,  2.611646049632389E+01,  2.376356454344834E-03,
2451817.500000000, A.D. 2000-Sep-30 00:00:00.0000, -1.770398182770483E+01,  1.756484278743453E+01, -7.761375712179819E+00, -1.127061647909582E-03,  2.107566103763042E-03, -6.550677276904926E-04,  1.508498198255538E-01,  2.611883664424219E+01,  2.375939396030799E-03,
2451818.500000000, A.D. 2000-Oct-01 00:00:00.0000, -1.770510874547238E+01,  1.756695020297013E+01, -7.762030715264380E+00, -1.126773902638452E-03,  2.107264972097263E-03, -6.549384449550317E-04,  1.508635409029233E-01,  2.612121237514336E+01,  2.375522419949616E-03,
2451819.500000000, A.D. 2000-Oct-02 00:00:00.0000, -1.770623537554104E+01,  1.756905731738778E+01, -7.762685589076783E+00, -1.126486250166016E-03,  2.106963867628450E-03, -6.548091833773577E-04,  1.508772595722751E-01,  2.612358768910921E+01,  2.375105525266145E-03,
2451820.500000000, A.D. 2000-Oct-03 00:00:00.0000, -1.770736171800369E+01,  1.757116413071399E+01, -7.763340333638186E+00, -1.126198690633375E-03,  2.106662788951152E-03, -6.546799429563539E-04,  1.508909758340772E-01,  2.612596258622074E+01,  2.374688711129600E-03,
2451821.500000000, A.D. 2000-Oct-04 00:00:00.0000, -1.770848777295333E+01,  1.757327064297381E+01, -7.763994948969748E+00, -1.125911224174410E-03,  2.106361734640834E-03, -6.545507236924068E-04,  1.509046896887921E-01,  2.612833706655804E+01,  2.374271976671768E-03,
2451822.500000000, A.D. 2000-Oct-05 00:00:00.0000, -1.770961354048310E+01,  1.757537685419091E+01, -7.764649435092625E+00, -1.125623850915732E-03,  2.106060703249564E-03, -6.544215255878266E-04,  1.509184011368774E-01,  2.613071113020035E+01,  2.373855321004185E-03,
